Borough,Year,FIPS County Code,DCP Borough Code,Census Tract,Population
Queens,2010,081,4,022900,27
Queens,2010,081,4,023000,1795
Queens,2010,081,4,023200,5090
Queens,2010,081,4,023500,8278
Queens,2010,081,4,023600,2638
Queens,2010,081,4,023800,5101
Queens,2010,081,4,024000,5464
Queens,2010,081,4,024300,5440
Queens,2010,081,4,024500,4942
Queens,2010,081,4,024600,0
Queens,2010,081,4,024700,1509
Queens,2010,081,4,024900,5546
Queens,2010,081,4,025100,5720
Queens,2010,081,4,025301,4591
Queens,2010,081,4,025302,2876
Queens,2010,081,4,025400,8207
Queens,2010,081,4,025500,1507
Queens,2010,081,4,025700,1542
Queens,2010,081,4,025800,1978
Queens,2010,081,4,025900,3516
Queens,2010,081,4,026000,2339
Queens,2010,081,4,026100,7414
Queens,2010,081,4,026200,1465
Queens,2010,081,4,026300,6220
Queens,2010,081,4,026400,2257
Queens,2010,081,4,026500,4494
Queens,2010,081,4,026600,1755
Queens,2010,081,4,026700,6002
Queens,2010,081,4,026901,5304
Queens,2010,081,4,026902,4444
Queens,2010,081,4,027000,1647
Queens,2010,081,4,027100,8726
Queens,2010,081,4,027200,1846
Queens,2010,081,4,027300,8631
Queens,2010,081,4,027400,1735
Queens,2010,081,4,027500,6887
Queens,2010,081,4,027600,1165
Queens,2010,081,4,027700,8757
Queens,2010,081,4,027800,2256
Queens,2010,081,4,027900,6317
Queens,2010,081,4,028000,1551
Queens,2010,081,4,028100,5722
Queens,2010,081,4,028200,1545
Queens,2010,081,4,028300,7415
Queens,2010,081,4,028400,3438
Queens,2010,081,4,028500,4729
Queens,2010,081,4,028700,6232
Queens,2010,081,4,028800,4230
Queens,2010,081,4,028900,5176
Queens,2010,081,4,029100,7039
Queens,2010,081,4,029300,1351
Queens,2010,081,4,029400,6664
Queens,2010,081,4,029500,3670
Queens,2010,081,4,029700,2162
Queens,2010,081,4,029900,0
Queens,2010,081,4,030600,4213
Queens,2010,081,4,030902,7992
Queens,2010,081,4,030903,6743
Queens,2010,081,4,030904,3712
Queens,2010,081,4,031700,6151
Queens,2010,081,4,032000,4645
Queens,2010,081,4,032700,4255
Queens,2010,081,4,032800,2409
Queens,2010,081,4,032900,4018
Queens,2010,081,4,033000,6170
Queens,2010,081,4,033100,0
Queens,2010,081,4,033401,3128
Queens,2010,081,4,033402,12575
Queens,2010,081,4,033700,3619
Queens,2010,081,4,033900,3400
Queens,2010,081,4,034700,3268
Queens,2010,081,4,035100,4240
Queens,2010,081,4,035200,2414
Queens,2010,081,4,035300,2690
Queens,2010,081,4,035700,4947
Queens,2010,081,4,035800,3927
Queens,2010,081,4,036100,2426
Queens,2010,081,4,036300,2397
Queens,2010,081,4,036500,3885
Queens,2010,081,4,036600,2592
Queens,2010,081,4,036700,2676
Queens,2010,081,4,036800,2362
Queens,2010,081,4,037100,1597
Queens,2010,081,4,037300,2532
Queens,2010,081,4,037500,3783
Queens,2010,081,4,037600,5598
Queens,2010,081,4,037700,4227
Queens,2010,081,4,037900,6214
Queens,2010,081,4,038100,6808
Queens,2010,081,4,038301,0
Queens,2010,081,4,038302,56
Queens,2010,081,4,038400,2333
Queens,2010,081,4,039400,2814
Queens,2010,081,4,039800,1657
Queens,2010,081,4,039900,4132
Queens,2010,081,4,040000,1267
Queens,2010,081,4,040100,7527
Queens,2010,081,4,040200,1368
Queens,2010,081,4,040300,6777
Queens,2010,081,4,040400,3918
Queens,2010,081,4,040500,3303
Queens,2010,081,4,040700,8304
Queens,2010,081,4,040900,5094
Queens,2010,081,4,041100,3947
Queens,2010,081,4,041300,4464
Queens,2010,081,4,041400,4033
Queens,2010,081,4,041500,4278
Queens,2010,081,4,042400,2161
Queens,2010,081,4,042600,512
Queens,2010,081,4,042700,4604
Queens,2010,081,4,043200,1166
Queens,2010,081,4,043400,1956
Queens,2010,081,4,043701,3381
Queens,2010,081,4,043702,6476
Queens,2010,081,4,043900,4790
Queens,2010,081,4,044000,3669
Queens,2010,081,4,044301,4033
Queens,2010,081,4,044302,5223
Queens,2010,081,4,044400,3236
Queens,2010,081,4,044601,3367
Queens,2010,081,4,044602,4596
Queens,2010,081,4,044800,2571
Queens,2010,081,4,045000,1943
Queens,2010,081,4,045200,1153
Queens,2010,081,4,045400,4773
Queens,2010,081,4,045500,12330
Queens,2010,081,4,045600,1338
Queens,2010,081,4,045700,3355
Queens,2010,081,4,045800,2016
Queens,2010,081,4,045900,3975
Queens,2010,081,4,046000,6006
Queens,2010,081,4,046100,3089
Queens,2010,081,4,046200,7296
Queens,2010,081,4,046300,4284
Queens,2010,081,4,046400,1643
Queens,2010,081,4,046500,4247
Queens,2010,081,4,046600,3058
Queens,2010,081,4,046700,7112
Queens,2010,081,4,046800,3829
Queens,2010,081,4,046900,8570
Queens,2010,081,4,047000,3247
Queens,2010,081,4,047100,4425
Queens,2010,081,4,047200,3760
Queens,2010,081,4,047300,3997
Queens,2010,081,4,047500,4835
Queens,2010,081,4,047600,1326
Queens,2010,081,4,047800,5294
Queens,2010,081,4,047900,5456
Queens,2010,081,4,048000,2506
Queens,2010,081,4,048100,6781
Queens,2010,081,4,048200,1452
Queens,2010,081,4,048300,4047
Queens,2010,081,4,048400,4979
Queens,2010,081,4,048500,4598
Queens,2010,081,4,048900,1486
Queens,2010,081,4,049200,4750
Queens,2010,081,4,049301,2134
Queens,2010,081,4,049302,2811
Queens,2010,081,4,049500,1358
Queens,2010,081,4,049600,3030
Queens,2010,081,4,049700,3021
Queens,2010,081,4,049900,5071
Queens,2010,081,4,050000,4323
Queens,2010,081,4,050201,1410
Queens,2010,081,4,050202,1344
Queens,2010,081,4,050400,1831
Queens,2010,081,4,050500,1657
Queens,2010,081,4,050600,1553
Queens,2010,081,4,050700,3442
Queens,2010,081,4,050800,1837
Queens,2010,081,4,051000,1540
Queens,2010,081,4,051100,2097
Queens,2010,081,4,051200,2619
Queens,2010,081,4,051300,2367
Queens,2010,081,4,051500,2852
Queens,2010,081,4,051600,1866
Queens,2010,081,4,051700,1957
Queens,2010,081,4,051800,1931
Queens,2010,081,4,052000,1521
Queens,2010,081,4,052100,1983
Queens,2010,081,4,052200,1532
Queens,2010,081,4,052400,1739
Queens,2010,081,4,052500,2063
Queens,2010,081,4,052600,1802
Queens,2010,081,4,052800,1442
Queens,2010,081,4,053000,2240
Queens,2010,081,4,053100,3114
Queens,2010,081,4,053200,1675
Queens,2010,081,4,053401,1907
Queens,2010,081,4,053500,1123
Queens,2010,081,4,053601,1577
Queens,2010,081,4,053800,1755
Queens,2010,081,4,053900,4147
Queens,2010,081,4,054000,4222
Queens,2010,081,4,054200,5074
Queens,2010,081,4,054500,3722
Queens,2010,081,4,054700,4643
Queens,2010,081,4,054800,2319
Queens,2010,081,4,054900,5308
Queens,2010,081,4,055100,4573
Queens,2010,081,4,055200,3064
Queens,2010,081,4,055300,2454
Queens,2010,081,4,055400,2303
Queens,2010,081,4,055500,2147
Queens,2010,081,4,055600,2153
Queens,2010,081,4,055700,3915
Queens,2010,081,4,055800,1732
Queens,2010,081,4,055900,1217
Queens,2010,081,4,056000,1647
Queens,2010,081,4,056100,73
Queens,2010,081,4,056200,1517
Queens,2010,081,4,056400,1783
Queens,2010,081,4,056500,1567
Queens,2010,081,4,056600,1487
Queens,2010,081,4,056700,4574
Queens,2010,081,4,056800,4550
Queens,2010,081,4,057700,3625
Queens,2010,081,4,057900,1592
Queens,2010,081,4,058000,3641
Queens,2010,081,4,058100,2662
Queens,2010,081,4,058200,4490
Queens,2010,081,4,058300,3254
Queens,2010,081,4,058500,4062
Queens,2010,081,4,058700,3296
Queens,2010,081,4,058900,4196
Queens,2010,081,4,059000,1074
Queens,2010,081,4,059100,5826
Queens,2010,081,4,059200,1280
Queens,2010,081,4,059300,3881
Queens,2010,081,4,059400,1537
Queens,2010,081,4,059500,4700
Queens,2010,081,4,059600,1304
Queens,2010,081,4,059800,1643
Queens,2010,081,4,059900,1525
Queens,2010,081,4,060000,1056
Queens,2010,081,4,060100,2111
Queens,2010,081,4,060300,1706
Queens,2010,081,4,060600,1381
Queens,2010,081,4,060701,25
Queens,2010,081,4,060800,1413
Queens,2010,081,4,061000,1268
Queens,2010,081,4,061200,1597
Queens,2010,081,4,061301,5295
Queens,2010,081,4,061302,19
Queens,2010,081,4,061400,1234
Queens,2010,081,4,061601,2180
Queens,2010,081,4,061602,1152
Queens,2010,081,4,061800,1583
Queens,2010,081,4,061900,2783
Queens,2010,081,4,062000,1440
Queens,2010,081,4,062100,2746
Queens,2010,081,4,062200,1983
Queens,2010,081,4,062300,1789
Queens,2010,081,4,062400,1
Queens,2010,081,4,062500,2388
Queens,2010,081,4,062600,2620
Queens,2010,081,4,062700,2879
Queens,2010,081,4,062900,2782
Queens,2010,081,4,063000,1579
Queens,2010,081,4,063200,2134
Queens,2010,081,4,063301,1416
Queens,2010,081,4,063302,1476
Queens,2010,081,4,063500,2513
Queens,2010,081,4,063700,3148
Queens,2010,081,4,063800,3425
Queens,2010,081,4,063900,2747
Queens,2010,081,4,064101,1960
Queens,2010,081,4,064102,113
Queens,2010,081,4,064500,1979
Queens,2010,081,4,064600,2829
Queens,2010,081,4,065000,2650
Queens,2010,081,4,065400,2788
Queens,2010,081,4,065501,0
Queens,2010,081,4,065600,4853
Queens,2010,081,4,065702,1675
Queens,2010,081,4,065703,2597
Queens,2010,081,4,065900,1666
Queens,2010,081,4,066000,3233
Queens,2010,081,4,066100,1495
Queens,2010,081,4,066300,2601
Queens,2010,081,4,066400,9612
Queens,2010,081,4,066501,3275
Queens,2010,081,4,066701,2575
Queens,2010,081,4,066900,1706
Queens,2010,081,4,067100,2100
Queens,2010,081,4,067700,1786
Queens,2010,081,4,067900,4094
Queens,2010,081,4,068000,4708
Queens,2010,081,4,068200,1102
Queens,2010,081,4,068300,4210
Queens,2010,081,4,068700,4630
Queens,2010,081,4,069000,3252
Queens,2010,081,4,069300,2883
Queens,2010,081,4,069400,3314
Queens,2010,081,4,069500,2128
Queens,2010,081,4,069701,3616
Queens,2010,081,4,069702,3911
Queens,2010,081,4,070300,2010
Queens,2010,081,4,070700,2303
Queens,2010,081,4,070900,2483
Queens,2010,081,4,071100,5272
Queens,2010,081,4,071303,4973
Queens,2010,081,4,071304,6136
Queens,2010,081,4,071305,4871
Queens,2010,081,4,071306,5811
Queens,2010,081,4,071600,0
Queens,2010,081,4,071701,5161
Queens,2010,081,4,071702,3921
Queens,2010,081,4,071900,2630
Queens,2010,081,4,072100,4963
Queens,2010,081,4,072300,2127
Queens,2010,081,4,072900,1363
Queens,2010,081,4,073100,1515
Queens,2010,081,4,073700,2042
Queens,2010,081,4,073900,5028
Queens,2010,081,4,074100,3015
Queens,2010,081,4,074300,4221
Queens,2010,081,4,074500,3571
Queens,2010,081,4,074700,3386
Queens,2010,081,4,074900,1453
Queens,2010,081,4,075701,4678
Queens,2010,081,4,075702,4481
Queens,2010,081,4,076901,4056
Queens,2010,081,4,076902,1371
Queens,2010,081,4,077300,2234
Queens,2010,081,4,077500,2273
Queens,2010,081,4,077902,5263
Queens,2010,081,4,077903,2972
Queens,2010,081,4,077904,6155
Queens,2010,081,4,077905,2455
Queens,2010,081,4,077906,3633
Queens,2010,081,4,077907,3193
Queens,2010,081,4,077908,3755
Queens,2010,081,4,078800,1818
Queens,2010,081,4,079000,2549
Queens,2010,081,4,079200,2280
Queens,2010,081,4,079300,1
Queens,2010,081,4,079701,7055
Queens,2010,081,4,079702,4502
Queens,2010,081,4,079900,3425
Queens,2010,081,4,080301,4382
Queens,2010,081,4,080302,3504
Queens,2010,081,4,080900,6850
Queens,2010,081,4,081400,3543
Queens,2010,081,4,081800,3478
Queens,2010,081,4,083700,5388
Queens,2010,081,4,083800,4970
Queens,2010,081,4,084000,6478
Queens,2010,081,4,084500,5318
Queens,2010,081,4,084601,2730
Queens,2010,081,4,084602,1053
Queens,2010,081,4,084900,7642
Queens,2010,081,4,085300,5764
Queens,2010,081,4,085500,6649
Queens,2010,081,4,085700,5953
Queens,2010,081,4,085900,5873
Queens,2010,081,4,086100,2370
Queens,2010,081,4,086300,7277
Queens,2010,081,4,086400,2634
Queens,2010,081,4,086500,4514
Queens,2010,081,4,086900,2131
Queens,2010,081,4,087100,1752
Queens,2010,081,4,088400,7337
Queens,2010,081,4,088901,10266
Queens,2010,081,4,089200,7430
Queens,2010,081,4,090700,1355
Queens,2010,081,4,091601,4079
Queens,2010,081,4,091602,0
Queens,2010,081,4,091800,17
Queens,2010,081,4,091900,5766
Queens,2010,081,4,092200,2206
Queens,2010,081,4,092500,3681
Queens,2010,081,4,092800,3246
Queens,2010,081,4,092900,6496
Queens,2010,081,4,093401,3789
Queens,2010,081,4,093402,3657
Queens,2010,081,4,093800,5218
Queens,2010,081,4,093900,4400
Queens,2010,081,4,094201,3380
Queens,2010,081,4,094202,4700
Queens,2010,081,4,094203,5369
Queens,2010,081,4,094500,3971
Queens,2010,081,4,094700,2577
Queens,2010,081,4,095400,5368
Queens,2010,081,4,096400,4441
Queens,2010,081,4,097202,2795
Queens,2010,081,4,097203,6865
Queens,2010,081,4,097204,3544
Queens,2010,081,4,097300,2016
Queens,2010,081,4,098100,2249
Queens,2010,081,4,098700,2444
Queens,2010,081,4,099100,6507
Queens,2010,081,4,099200,3803
Queens,2010,081,4,099701,2670
Queens,2010,081,4,099703,3892
Queens,2010,081,4,099704,6868
Queens,2010,081,4,099705,2632
Queens,2010,081,4,099801,7608
Queens,2010,081,4,099802,5283
Queens,2010,081,4,099900,0
Queens,2010,081,4,100801,2327
Queens,2010,081,4,100802,8106
Queens,2010,081,4,101001,9943
Queens,2010,081,4,101002,4138
Queens,2010,081,4,101700,5689
Queens,2010,081,4,102900,3319
Queens,2010,081,4,103201,6456
Queens,2010,081,4,103202,6197
Queens,2010,081,4,103300,4116
Queens,2010,081,4,103900,6151
Queens,2010,081,4,104700,7314
Queens,2010,081,4,105900,3556
Queens,2010,081,4,107201,2443
Queens,2010,081,4,107202,0
Queens,2010,081,4,108500,2613
Queens,2010,081,4,109300,3034
Queens,2010,081,4,109700,1887
Queens,2010,081,4,109900,3277
Queens,2010,081,4,111300,2559
Queens,2010,081,4,112300,2102
Queens,2010,081,4,112900,2242
Queens,2010,081,4,113300,1537
Queens,2010,081,4,113900,3322
Queens,2010,081,4,114100,2406
Queens,2010,081,4,114700,1673
Queens,2010,081,4,115100,1116
Queens,2010,081,4,115500,2114
Queens,2010,081,4,115700,3388
Queens,2010,081,4,115900,3991
Queens,2010,081,4,116100,4589
Queens,2010,081,4,116300,9104
Queens,2010,081,4,116700,2067
Queens,2010,081,4,117100,2743
Queens,2010,081,4,117500,4990
Queens,2010,081,4,118100,1840
Queens,2010,081,4,118500,2114
Queens,2010,081,4,118700,2521
Queens,2010,081,4,118900,2468
Queens,2010,081,4,119100,3273
Queens,2010,081,4,119300,2252
Queens,2010,081,4,119500,1349
Queens,2010,081,4,119900,1507
Queens,2010,081,4,120100,1668
Queens,2010,081,4,120300,1642
Queens,2010,081,4,120500,3024
Queens,2010,081,4,120700,2794
Queens,2010,081,4,121100,0
Queens,2010,081,4,121500,4101
Queens,2010,081,4,122300,3533
Queens,2010,081,4,122701,10910
Queens,2010,081,4,122702,6427
Queens,2010,081,4,124100,3897
Queens,2010,081,4,124700,3550
Queens,2010,081,4,125700,3203
Queens,2010,081,4,126500,1660
Queens,2010,081,4,126700,4057
Queens,2010,081,4,127700,3633
Queens,2010,081,4,128300,73
Queens,2010,081,4,129102,3341
Queens,2010,081,4,129103,3566
Queens,2010,081,4,129104,4102
Queens,2010,081,4,130100,3791
Queens,2010,081,4,133300,3679
Queens,2010,081,4,133900,1302
Queens,2010,081,4,134100,3259
Queens,2010,081,4,134700,9572
Queens,2010,081,4,136700,5879
Queens,2010,081,4,137700,6606
Queens,2010,081,4,138501,4743
Queens,2010,081,4,138502,72
Queens,2010,081,4,139900,1744
Queens,2010,081,4,140300,2302
Queens,2010,081,4,140901,914
Queens,2010,081,4,140902,2603
Queens,2010,081,4,141700,4475
Queens,2010,081,4,142900,3624
Queens,2010,081,4,143500,2199
Queens,2010,081,4,144100,2926
Queens,2010,081,4,144700,2927
Queens,2010,081,4,145101,1360
Queens,2010,081,4,145102,2468
Queens,2010,081,4,145900,2772
Queens,2010,081,4,146300,3000
Queens,2010,081,4,146700,2736
Queens,2010,081,4,147100,3341
Queens,2010,081,4,147900,4241
Queens,2010,081,4,148300,2863
Queens,2010,081,4,150701,2930
Queens,2010,081,4,150702,3178
Queens,2010,081,4,152901,6401
Queens,2010,081,4,152902,5126
Queens,2010,081,4,155101,1806
Queens,2010,081,4,155102,8185
Queens,2010,081,4,156700,1790
Queens,2010,081,4,157101,7216
Queens,2010,081,4,157102,1996
Queens,2010,081,4,157901,4800
Queens,2010,081,4,157902,3836
Queens,2010,081,4,157903,3944
Queens,2010,081,4,161700,4297
Queens,2010,081,4,162100,6197
Queens,2010,081,4,990100,0
Staten Island,2010,085,5,000300,1927
Staten Island,2010,085,5,000600,2408
Staten Island,2010,085,5,000700,4915
Staten Island,2010,085,5,000800,5583
Staten Island,2010,085,5,000900,2112
Staten Island,2010,085,5,001100,3987
Staten Island,2010,085,5,001700,1788
Staten Island,2010,085,5,001800,731
Staten Island,2010,085,5,002001,2504
Staten Island,2010,085,5,002002,3258
Staten Island,2010,085,5,002100,4236
Staten Island,2010,085,5,002700,2217
Staten Island,2010,085,5,002900,5207
Staten Island,2010,085,5,003300,3402
Staten Island,2010,085,5,003600,2510
Staten Island,2010,085,5,003900,2197
Staten Island,2010,085,5,004000,12998
Staten Island,2010,085,5,004700,3863
Staten Island,2010,085,5,005000,3847
Staten Island,2010,085,5,005900,2635
Staten Island,2010,085,5,006400,3550
Staten Island,2010,085,5,006700,2758
Staten Island,2010,085,5,007000,8525
Staten Island,2010,085,5,007400,4693
Staten Island,2010,085,5,007500,3914
Staten Island,2010,085,5,007700,1535
Staten Island,2010,085,5,008100,4301
Staten Island,2010,085,5,008900,0
Staten Island,2010,085,5,009601,4024
Staten Island,2010,085,5,009602,3461
Staten Island,2010,085,5,009700,3925
Staten Island,2010,085,5,010500,5153
Staten Island,2010,085,5,011201,5758
Staten Island,2010,085,5,011202,6428
Staten Island,2010,085,5,011401,3067
Staten Island,2010,085,5,011402,3450
Staten Island,2010,085,5,012100,3065
Staten Island,2010,085,5,012200,3813
Staten Island,2010,085,5,012500,2939
Staten Island,2010,085,5,012804,4259
Staten Island,2010,085,5,012805,3158
Staten Island,2010,085,5,012806,5955
Staten Island,2010,085,5,013201,1558
Staten Island,2010,085,5,013203,5433
Staten Island,2010,085,5,013204,4843
Staten Island,2010,085,5,013301,1633
Staten Island,2010,085,5,013302,3587
Staten Island,2010,085,5,013400,3946
Staten Island,2010,085,5,013800,6535
Staten Island,2010,085,5,014100,2690
Staten Island,2010,085,5,014604,6422
Staten Island,2010,085,5,014605,3836
Staten Island,2010,085,5,014606,6372
Staten Island,2010,085,5,014607,4552
Staten Island,2010,085,5,014608,3510
Staten Island,2010,085,5,014700,3412
Staten Island,2010,085,5,015100,5141
Staten Island,2010,085,5,015400,0
Staten Island,2010,085,5,015601,6330
Staten Island,2010,085,5,015602,3320
Staten Island,2010,085,5,015603,4265
Staten Island,2010,085,5,016901,2970
Staten Island,2010,085,5,017005,4507
Staten Island,2010,085,5,017007,4968
Staten Island,2010,085,5,017008,7388
Staten Island,2010,085,5,017009,4299
Staten Island,2010,085,5,017010,8583
Staten Island,2010,085,5,017011,4549
Staten Island,2010,085,5,017012,4279
Staten Island,2010,085,5,017300,2523
Staten Island,2010,085,5,017600,4815
Staten Island,2010,085,5,017700,7001
Staten Island,2010,085,5,018100,2974
Staten Island,2010,085,5,018701,1807
Staten Island,2010,085,5,018702,7485
Staten Island,2010,085,5,018901,5333
Staten Island,2010,085,5,018902,5064
Staten Island,2010,085,5,019700,1867
Staten Island,2010,085,5,019800,6300
Staten Island,2010,085,5,020100,3572
Staten Island,2010,085,5,020700,6399
Staten Island,2010,085,5,020801,8977
Staten Island,2010,085,5,020803,6463
Staten Island,2010,085,5,020804,5323
Staten Island,2010,085,5,021300,5376
Staten Island,2010,085,5,022300,2880
Staten Island,2010,085,5,022600,8490
Staten Island,2010,085,5,022800,105
Staten Island,2010,085,5,023100,4683
Staten Island,2010,085,5,023900,3250
Staten Island,2010,085,5,024401,5823
Staten Island,2010,085,5,024402,4259
Staten Island,2010,085,5,024700,2702
Staten Island,2010,085,5,024800,4741
Staten Island,2010,085,5,025100,5714
Staten Island,2010,085,5,027301,3820
Staten Island,2010,085,5,027302,3667
Staten Island,2010,085,5,027702,6193
Staten Island,2010,085,5,027704,4108
Staten Island,2010,085,5,027705,5351
Staten Island,2010,085,5,027706,2950
Staten Island,2010,085,5,027900,2137
Staten Island,2010,085,5,029102,2953
Staten Island,2010,085,5,029103,7245
Staten Island,2010,085,5,029104,6735
Staten Island,2010,085,5,030301,4929
Staten Island,2010,085,5,030302,6369
Staten Island,2010,085,5,031901,3265
Staten Island,2010,085,5,031902,4848
Staten Island,2010,085,5,032300,1250
Staten Island,2010,085,5,990100,0
